unix,low,high,open,close,volume,date,vol_fiat
1623801600,12.48,12.955,12.954,12.718,52042.9,2021-06-16,661881.6022
1623715200,12.633,13.585,13.287,12.955,530747.9,2021-06-15,6875839.044500001
1623628800,12.208,13.4,12.541,13.297,645362.4,2021-06-14,8581383.8328
1623542400,11.305,12.542,11.631,12.542,368617.9,2021-06-13,4623205.7018
1623456000,10.926,12.099,11.934,11.624,627396.9,2021-06-12,7292861.5656
1623369600,11.559,12.948,12.846,11.942,605638.9,2021-06-11,7232539.7438
1623283200,12.558,14.059,13.942,12.848,795613.1,2021-06-10,10222037.1088
1623196800,12.622,14.019,13.583,13.941,805576.8,2021-06-09,11230546.168800002
1623110400,12.035,13.871,13.465,13.582,1261751.5,2021-06-08,17137108.873
1623024000,13.3,15.797,15.128,13.468,862325.5,2021-06-07,11613799.834
1622937600,14.481,15.4,14.836,15.128,297364.9,2021-06-06,4498536.2072
1622851200,14.244,16.332,15.078,14.853,667069.3,2021-06-05,9907980.312900001
1622764800,14.036,17.132,16.683,15.075,1421896.4,2021-06-04,21435088.229999997
1622678400,14.662,17.217,14.877,16.668,1611141.2,2021-06-03,26854501.521599997
1622592000,13.571,15.356,13.753,14.859,1216211.7,2021-06-02,18071689.6503
1622505600,13.358,14.543,13.962,13.753,930104.6,2021-06-01,12791728.5638
1622419200,11.911,13.993,12.536,13.943,898761.7,2021-05-31,12531434.3831
1622332800,11.28,13.148,12.087,12.555,1068892.5,2021-05-30,13419945.3375
1622246400,11.389,14.401,12.698,12.084,1835243.2,2021-05-29,22177078.8288
1622160000,12.0,14.631,14.549,12.704,1702123.0,2021-05-28,21623770.592
1622073600,13.578,15.345,15.304,14.54,1206584.6,2021-05-27,17543740.084
1621987200,13.626,15.692,13.939,15.284,1768578.0,2021-05-26,27030946.152000003
1621900800,12.393,14.995,14.575,13.93,2173938.4,2021-05-25,30282961.911999997
1621814400,11.098,14.697,11.655,14.575,2873579.8,2021-05-24,41882425.58499999
1621728000,8.76,13.119,12.269,11.659,3995525.1,2021-05-23,46583827.1409
1621641600,11.47,13.736,13.611,12.261,1925307.5,2021-05-22,23606195.2575
1621555200,11.387,17.618,16.952,13.609,3664651.7,2021-05-21,49872244.985300004
1621468800,12.15,17.5,13.849,16.953,3053532.1,2021-05-20,51766529.6913
1621382400,9.694,23.52,22.847,13.834,4776393.4,2021-05-19,66076626.295600004
1621296000,20.776,23.469,21.106,22.879,1618871.7,2021-05-18,37038165.6243
1621209600,20.617,24.291,24.288,21.101,1773839.0,2021-05-17,37429776.739
1621123200,22.601,26.648,24.513,24.289,1393637.8,2021-05-16,33850068.5242
1621036800,24.449,28.75,25.891,24.496,2378826.8,2021-05-15,58271741.292799994
1620950400,23.388,25.888,23.513,25.883,1113684.1,2021-05-14,28825485.5603
1620864000,21.607,25.325,22.937,23.502,1605878.6,2021-05-13,37741358.8572
1620777600,22.263,27.8,26.961,22.882,1772537.9,2021-05-12,40559212.2278
1620691200,23.868,27.119,25.364,26.959,1334096.1,2021-05-11,35965896.7599
1620604800,23.72,29.951,28.721,25.357,1572023.6,2021-05-10,39861802.4252
1620518400,26.473,30.046,29.566,28.731,1490373.5,2021-05-09,42819921.028500006
1620432000,26.894,31.496,28.677,29.547,2243537.4,2021-05-08,66289799.557799995
1620345600,25.039,32.325,25.562,28.657,4010293.2,2021-05-07,114922972.2324
1620259200,24.16,27.115,24.938,25.543,3950434.6,2021-05-06,100905950.9878
1620172800,20.646,24.97,20.977,24.931,1951831.7,2021-05-05,48661116.1127
1620086400,20.91,23.299,22.995,20.979,1407647.0,2021-05-04,29531026.413
1620000000,22.461,23.79,23.125,22.991,1067801.8,2021-05-03,24549831.1838
1619913600,22.331,23.944,23.833,23.12,753004.4,2021-05-02,17409461.728
1619827200,22.457,24.531,22.736,23.827,994976.7,2021-05-01,23707309.830900002
1619740800,21.745,23.46,22.271,22.74,815424.7,2021-04-30,18542757.678
1619654400,21.174,23.061,22.977,22.271,906730.1,2021-04-29,20193786.0571
1619568000,21.866,24.167,23.073,22.964,1815908.0,2021-04-28,41700511.312
1619481600,21.776,23.5,22.096,23.084,1154119.3,2021-04-27,26641689.9212
1619395200,18.5,22.848,18.739,22.079,1574091.3,2021-04-26,34754361.8127
1619308800,17.646,19.677,18.469,18.739,792372.0,2021-04-25,14848258.908
1619222400,18.297,20.575,20.529,18.46,947561.8,2021-04-24,17491990.828
1619136000,16.545,20.581,18.751,20.547,2291570.0,2021-04-23,47084888.79
1619049600,18.406,21.644,19.581,18.76,2121862.4,2021-04-22,39806138.624
1618963200,19.331,21.532,21.281,19.565,1961647.2,2021-04-21,38379627.468
1618876800,17.606,21.619,19.25,21.277,2292819.5,2021-04-20,48784320.5015
1618790400,18.867,22.315,21.448,19.26,1382407.3,2021-04-19,26625164.598000005
1618704000,17.75,24.797,24.324,21.461,2598396.8,2021-04-18,55764193.72479999
1618617600,24.311,27.5,25.535,24.328,942533.9,2021-04-17,22929964.7192
1618531200,24.11,28.2,27.82,25.508,1665823.6,2021-04-16,42491828.3888
1618444800,25.898,28.5,27.081,27.823,1589201.9,2021-04-15,44216364.4637
1618358400,22.802,27.164,23.836,27.081,2238423.3,2021-04-14,60618741.38729999
1618272000,21.371,24.95,22.003,23.839,1335626.4,2021-04-13,31839997.749599997
1618185600,21.229,23.75,23.371,22.011,1469076.6,2021-04-12,32335845.042600002
1618099200,20.721,23.493,21.016,23.354,1049129.7,2021-04-11,24501375.0138
1618012800,20.547,22.637,21.379,21.017,767871.5,2021-04-10,16138355.3155
1617926400,20.494,21.51,20.542,21.379,598524.7,2021-04-09,12795859.5613
1617840000,19.467,20.655,19.548,20.54,774029.5,2021-04-08,15898565.93
1617753600,18.732,22.096,21.655,19.554,1695389.8,2021-04-07,33151652.1492
1617667200,21.039,23.188,21.441,21.637,1551184.0,2021-04-06,33562968.208000004
1617580800,20.203,22.194,21.546,21.43,889261.0,2021-04-05,19056863.23
1617494400,19.659,21.941,20.063,21.548,759527.2,2021-04-04,16366292.105599998
1617408000,19.851,22.562,20.305,20.049,1889731.7,2021-04-03,37887230.8533
1617321600,19.15,20.4,19.493,20.318,788465.4,2021-04-02,16020039.997200001
1617235200,18.941,19.8,19.1,19.48,755299.6,2021-04-01,14713236.208
1617148800,18.202,20.098,19.983,19.099,796659.4,2021-03-31,15215397.8806
1617062400,19.44,20.625,20.284,19.983,834978.4,2021-03-30,16685373.3672
1616976000,19.04,20.986,19.335,20.256,850326.3,2021-03-29,17224209.5328
1616889600,18.435,19.87,18.698,19.334,735412.8,2021-03-28,14218471.0752
1616803200,18.02,19.218,18.952,18.719,590975.5,2021-03-27,11062470.3845
1616716800,17.049,18.99,17.112,18.95,908362.1,2021-03-26,17213461.794999998
1616630400,16.658,17.997,17.441,17.112,1287401.2,2021-03-25,22030009.3344
1616544000,16.475,19.78,18.712,17.44,968708.9,2021-03-24,16894283.216000002
1616457600,18.7,19.876,19.19,18.729,829508.0,2021-03-23,15535855.331999999
1616371200,18.934,21.204,20.51,19.189,919258.2,2021-03-22,17639645.599799998
1616284800,19.95,21.272,20.877,20.503,821073.7,2021-03-21,16834474.0711
1616198400,20.729,22.71,22.184,20.871,896171.0,2021-03-20,18703984.941
1616112000,21.478,23.174,22.113,22.183,1020688.5,2021-03-19,22641932.9955
1616025600,20.53,24.499,20.912,22.093,2600307.9,2021-03-18,57448602.4347
1615939200,19.55,21.64,21.006,20.899,1044097.9,2021-03-17,21820602.0121
1615852800,18.542,22.05,19.888,21.016,1719727.9,2021-03-16,36141801.546399996
1615766400,17.85,21.059,18.465,19.875,1633304.3,2021-03-15,32461922.962500002
1615680000,18.439,19.521,19.39,18.45,574813.2,2021-03-14,10605303.54
1615593600,17.875,19.87,18.575,19.366,770722.5,2021-03-13,14925811.935
1615507200,17.75,19.47,19.342,18.566,902312.3,2021-03-12,16752330.1618
1615420800,18.618,19.743,19.615,19.341,679405.6,2021-03-11,13140383.7096
1615334400,19.1,21.298,21.111,19.605,1109812.9,2021-03-10,21757881.9045
1615248000,19.04,21.22,19.393,21.123,1359581.9,2021-03-09,28718448.473699998
1615161600,18.566,19.847,19.492,19.393,1242315.9,2021-03-08,24092232.2487
1615075200,18.64,19.5,18.941,19.492,696792.1,2021-03-07,13581871.6132
1614988800,18.23,19.082,18.677,18.924,561102.0,2021-03-06,10618294.248
1614902400,17.939,19.481,18.851,18.692,1334180.1,2021-03-05,24938494.4292
1614816000,18.143,21.849,21.43,18.835,2428822.5,2021-03-04,45746871.7875
1614729600,18.585,22.14,18.882,21.41,2503031.5,2021-03-03,53589904.415
1614643200,18.006,20.5,18.709,18.874,1969145.8,2021-03-02,37165657.8292
1614556800,17.529,18.903,17.671,18.709,1352123.7,2021-03-01,25296882.303299997
1614470400,16.51,19.262,19.17,17.671,1676001.3,2021-02-28,29616618.9723
1614384000,18.608,20.957,18.856,19.179,1976709.9,2021-02-27,37911319.17209999
1614297600,16.118,18.99,17.793,18.865,2421303.6,2021-02-26,45677892.414
1614211200,17.554,20.6,19.546,17.732,1615275.4,2021-02-25,28642063.392799996
1614124800,18.8,21.37,20.14,19.537,2091180.8,2021-02-24,40855399.2896
1614038400,15.168,23.907,21.151,20.172,6681919.3,2021-02-23,134787676.1196
1613952000,16.251,21.7,21.615,21.153,3404969.1,2021-02-22,72025311.3723
1613865600,20.834,22.647,21.582,21.633,1601148.2,2021-02-21,34637639.0106
1613779200,20.5,24.5,22.891,21.601,2830747.7,2021-02-20,61146981.0677
1613692800,21.414,23.5,23.046,22.889,1814609.8,2021-02-19,41534603.7122
1613606400,22.756,24.97,23.881,23.045,2285738.2,2021-02-18,52674836.819000006
1613520000,22.485,25.876,25.084,23.881,3099605.4,2021-02-17,74021676.5574
1613433600,22.26,26.688,22.517,25.097,6121307.6,2021-02-16,153626456.8372
1613347200,14.794,24.99,19.14,22.495,7468506.1,2021-02-15,168004044.7195
1613260800,18.51,20.718,20.278,19.131,2028941.6,2021-02-14,38815681.7496
1613174400,19.174,22.119,21.132,20.275,2572699.0,2021-02-13,52161472.224999994
1613088000,17.229,22.238,17.655,21.139,4888289.4,2021-02-12,103333549.6266
1613001600,14.801,18.391,14.975,17.664,3075881.4,2021-02-11,54332369.049600005
1612915200,13.56,15.48,15.089,14.982,2191253.5,2021-02-10,32829359.937
1612828800,13.8,15.5,14.193,15.081,2306881.6,2021-02-09,34790081.4096
1612742400,13.283,15.05,13.878,14.194,3518398.7,2021-02-08,49940151.147800006
1612656000,11.469,14.0,12.098,13.86,3660292.6,2021-02-07,50731655.436
1612569600,11.27,13.674,12.228,12.094,4115890.1,2021-02-06,49777574.8694
1612483200,9.028,13.0,9.162,12.225,4318884.6,2021-02-05,52798364.23499999
1612396800,8.659,9.519,9.323,9.166,1991044.4,2021-02-04,18249912.970399998
1612310400,8.766,9.447,8.904,9.322,1529943.7,2021-02-03,14262135.171399998
1612224000,8.72,9.33,9.289,8.904,1579602.4,2021-02-02,14064779.769599998
1612137600,7.841,9.294,8.158,9.289,2111967.6,2021-02-01,19618067.0364
1612051200,7.702,8.89,8.06,8.164,1722942.2,2021-01-31,14066100.1208
1611964800,7.755,8.31,7.99,8.07,902307.4,2021-01-30,7281620.718
1611878400,7.697,8.53,8.072,7.989,1433338.6,2021-01-29,11450942.0754
1611792000,6.824,8.52,6.975,8.056,1878921.4,2021-01-28,15136590.798399998
1611705600,6.776,7.759,7.738,6.973,1083718.6,2021-01-27,7556769.797800001
1611619200,7.377,7.959,7.73,7.73,710061.6,2021-01-26,5488776.1680000005
1611532800,7.674,8.55,8.253,7.746,1030231.0,2021-01-25,7980169.326
1611446400,7.882,8.791,8.337,8.251,1046720.3,2021-01-24,8636489.1953
1611360000,7.848,8.688,7.998,8.337,1136246.0,2021-01-23,9472882.901999999
1611273600,6.6,8.494,7.179,7.991,1644239.0,2021-01-22,13139113.849
1611187200,7.067,8.957,8.915,7.165,1521531.9,2021-01-21,10901776.0635
1611100800,7.98,9.517,8.908,8.911,1829271.4,2021-01-20,16300637.445399998
1611014400,8.831,10.183,9.551,8.901,2249579.2,2021-01-19,20023504.459200002
1610928000,8.52,9.836,8.531,9.551,2318659.3,2021-01-18,22145514.974299997
1610841600,7.987,9.206,9.022,8.536,2184228.1,2021-01-17,18644571.0616
1610755200,7.549,9.607,7.911,9.044,3461049.3,2021-01-16,31301729.8692
1610668800,6.437,8.472,6.468,7.907,6847509.5,2021-01-15,54143257.6165
1610582400,6.131,6.588,6.246,6.478,908901.4,2021-01-14,5887863.2692
1610496000,5.529,6.25,5.713,6.245,673036.8,2021-01-13,4203114.816000001
1610409600,5.501,6.148,5.723,5.707,1376508.5,2021-01-12,7855734.0095
1610323200,4.989,6.436,6.409,5.734,1820429.2,2021-01-11,10438341.0328
1610236800,5.9,7.168,6.571,6.42,2141456.2,2021-01-10,13748148.804000001
1610150400,5.823,6.739,5.94,6.576,1708841.0,2021-01-09,11237338.416
1610064000,5.673,6.351,6.279,5.942,1573560.1,2021-01-08,9350094.114200002
1609977600,5.982,6.868,6.708,6.262,1826538.2,2021-01-07,11437782.208399998
1609891200,5.88,6.978,6.212,6.697,1862670.2,2021-01-06,12474302.3294
1609804800,5.646,6.397,6.061,6.212,1743770.4,2021-01-05,10832301.724799998
1609718400,5.268,6.29,5.845,6.042,2536775.3,2021-01-04,15327196.362599999
1609632000,5.282,5.917,5.419,5.842,1393017.2,2021-01-03,8138006.482399999
1609545600,5.25,5.897,5.876,5.422,1658314.5,2021-01-02,8991381.218999999
1609459200,5.657,6.521,6.485,5.879,1794169.5,2021-01-01,10547922.4905
1609372800,5.247,6.515,5.43,6.485,2092805.3,2020-12-31,13571842.3705
1609286400,5.386,5.775,5.621,5.432,1343012.9,2020-12-30,7295246.0728
1609200000,5.029,5.695,5.378,5.62,1688758.2,2020-12-29,9490821.084
1609113600,4.788,5.569,4.852,5.384,897919.9,2020-12-28,4834400.7416
1609027200,4.549,5.024,4.812,4.841,551268.9,2020-12-27,2668692.7449000003
1608940800,4.728,4.964,4.912,4.806,332257.3,2020-12-26,1596828.5838
1608854400,4.751,5.053,4.958,4.911,392634.2,2020-12-25,1928226.5562
1608768000,4.226,5.0,4.391,4.958,644502.5,2020-12-24,3195443.395
1608681600,4.236,5.0,4.947,4.398,840897.6,2020-12-23,3698267.6447999994
1608595200,4.73,5.105,5.034,4.942,505841.1,2020-12-22,2499866.7162
1608508800,4.802,5.154,5.036,5.041,535997.2,2020-12-21,2701961.8852
1608422400,4.911,5.351,5.292,5.034,477296.3,2020-12-20,2402709.5741999997
1608336000,5.256,5.442,5.332,5.292,480478.5,2020-12-19,2542692.222
1608249600,5.211,5.449,5.358,5.331,403969.2,2020-12-18,2153559.8052000003
1608163200,5.271,5.737,5.496,5.362,583627.7,2020-12-17,3129411.7273999997
1608076800,5.157,5.514,5.287,5.493,675146.7,2020-12-16,3708580.8231
1607990400,5.063,5.361,5.234,5.289,389409.4,2020-12-15,2059586.3166
1607904000,5.032,5.321,5.192,5.228,468705.0,2020-12-14,2450389.7399999998
1607817600,5.058,5.387,5.066,5.192,759048.3,2020-12-13,3940978.7736000004
1607731200,4.701,5.11,4.709,5.07,572295.2,2020-12-12,2901536.664
1607644800,4.484,4.868,4.664,4.709,710454.7,2020-12-11,3345531.1822999995
1607558400,4.654,4.824,4.803,4.657,244203.5,2020-12-10,1137255.6995
1607472000,4.572,4.887,4.728,4.804,503301.8,2020-12-09,2417861.8472
1607385600,4.644,5.139,5.102,4.734,380464.6,2020-12-08,1801119.4164
1607299200,5.08,5.227,5.217,5.097,204068.7,2020-12-07,1040138.1639000002
1607212800,5.09,5.29,5.268,5.217,201619.4,2020-12-06,1051848.4097999998
1607126400,4.975,5.306,5.05,5.264,316008.7,2020-12-05,1663469.7968000001
1607040000,5.001,5.54,5.501,5.05,470932.6,2020-12-04,2378209.63
1606953600,5.365,5.657,5.518,5.506,305298.4,2020-12-03,1680972.9904000002
1606867200,5.197,5.551,5.258,5.515,395274.2,2020-12-02,2179937.213
1606780800,5.123,5.71,5.582,5.266,565735.3,2020-12-01,2979162.0898
1606694400,5.348,5.676,5.442,5.578,390527.7,2020-11-30,2178363.5106
1606608000,5.316,5.546,5.448,5.442,317620.5,2020-11-29,1728490.761
1606521600,5.229,5.543,5.366,5.448,360650.3,2020-11-28,1964822.8344
1606435200,5.088,5.454,5.34,5.366,562053.3,2020-11-27,3015978.0078000003
1606348800,5.0,6.324,5.91,5.344,1139389.3,2020-11-26,6088896.4192
1606262400,5.717,6.485,5.979,5.909,1294260.1,2020-11-25,7647782.9309
1606176000,5.664,6.418,5.814,5.979,1721441.7,2020-11-24,10292499.9243
1606089600,5.436,5.922,5.503,5.814,935977.2,2020-11-23,5441771.4408
1606003200,5.243,5.98,5.932,5.495,819687.3,2020-11-22,4504181.713500001
1605916800,5.269,5.958,5.277,5.937,798511.2,2020-11-21,4740760.9944
1605830400,5.081,5.46,5.103,5.271,605206.3,2020-11-20,3190042.4073
1605744000,4.995,5.218,5.118,5.101,367155.4,2020-11-19,1872859.6954
1605657600,4.94,5.336,5.297,5.111,726877.6,2020-11-18,3715071.4135999996
1605571200,5.075,5.45,5.086,5.297,628081.8,2020-11-17,3326949.2946
1605484800,4.933,5.185,4.964,5.089,358868.0,2020-11-16,1826279.252
1605398400,4.865,5.128,5.057,4.978,338721.7,2020-11-15,1686156.6226
1605312000,4.997,5.25,5.222,5.059,403881.5,2020-11-14,2043236.5085
