unix,low,high,open,close,volume,date,vol_fiat
1623801600,0.4536,0.4745,0.4715,0.4685,807739.124408,2021-06-16,378425.77978514804
1623715200,0.4541,0.4885,0.4611,0.4716,8883037.745938,2021-06-15,4189240.6009843606
1623628800,0.4278,0.4912,0.4362,0.4611,7972647.281048,2021-06-14,3676187.661291233
1623542400,0.3973,0.4398,0.4097,0.4352,5404650.608496,2021-06-13,2352103.944817459
1623456000,0.3938,0.4269,0.4263,0.4083,8814345.902778,2021-06-12,3598897.4321042574
1623369600,0.416,0.4724,0.4565,0.426,7385892.279107,2021-06-11,3146390.110899582
1623283200,0.4479,0.4959,0.4927,0.4558,6749996.283896,2021-06-10,3076648.306199797
1623196800,0.4564,0.5118,0.4995,0.4927,16364041.145433,2021-06-09,8062563.072354839
1623110400,0.4192,0.515,0.4751,0.4995,17627236.860338,2021-06-08,8804804.81173883
1623024000,0.4666,0.55,0.5343,0.4751,8848710.374861,2021-06-07,4204022.299096461
1622937600,0.5127,0.5416,0.5179,0.5351,6646911.997276,2021-06-06,3556762.6097423877
1622851200,0.5016,0.5986,0.5513,0.5182,10030310.131273,2021-06-05,5197706.710025668
1622764800,0.5226,0.6117,0.6108,0.5512,12604144.476213,2021-06-04,6947404.435288606
1622678400,0.5741,0.648,0.5969,0.6107,14999574.939632,2021-06-03,9160240.415633263
1622592000,0.5823,0.6382,0.6274,0.5972,22452557.192575,2021-06-02,13408667.15540579
1622505600,0.5416,0.654,0.5668,0.628,58940411.860827,2021-06-01,37014578.64859936
1622419200,0.4268,0.57,0.4561,0.5661,29496302.636982,2021-05-31,16697856.922795512
1622332800,0.4186,0.4756,0.4504,0.4566,15110580.570555,2021-05-30,6899491.088515413
1622246400,0.4293,0.5366,0.5137,0.4505,16195559.024302,2021-05-29,7296099.340448052
1622160000,0.497,0.6149,0.6027,0.5144,19004712.737493,2021-05-28,9776024.232166398
1622073600,0.4925,0.6897,0.5957,0.6017,34573092.924331,2021-05-27,20802630.012569964
1621987200,0.4705,0.5965,0.4799,0.5963,23327424.796887,2021-05-26,13910143.40638372
1621900800,0.434,0.508,0.4777,0.4796,14956642.448549,2021-05-25,7173205.718324101
1621814400,0.3631,0.4856,0.3671,0.4793,20162055.14998,2021-05-24,9663673.033385415
1621728000,0.2837,0.4339,0.4172,0.3657,22214049.452002,2021-05-23,8123677.884597132
1621641600,0.4021,0.4726,0.463,0.4169,9480183.429417,2021-05-22,3952288.4717239467
1621555200,0.3991,0.6059,0.5542,0.4628,20867481.891621,2021-05-21,9657470.619442198
1621468800,0.4078,0.585,0.4676,0.5531,23968803.797038,2021-05-20,13257145.380141718
1621382400,0.3693,0.7626,0.7484,0.4667,31847313.859877,2021-05-19,14863141.378404597
1621296000,0.7131,0.7835,0.7193,0.7481,9956458.283652,2021-05-18,7448426.442000061
1621209600,0.6954,0.7768,0.7763,0.7184,9503398.751463,2021-05-17,6827241.663051019
1621123200,0.7194,0.8316,0.7781,0.7774,13334932.36091,2021-05-16,10366576.417371433
1621036800,0.7585,0.8631,0.8526,0.7771,14404585.819432,2021-05-15,11193803.640280606
1620950400,0.7952,0.8717,0.8197,0.8528,12673177.208403,2021-05-14,10807685.523326078
1620864000,0.7604,0.875,0.8144,0.8198,16920460.5277,2021-05-13,13871393.540608458
1620777600,0.7939,0.9655,0.9295,0.8149,14359152.014188,2021-05-12,11701272.9763618
1620691200,0.8426,0.9351,0.8707,0.9292,10721044.353726,2021-05-11,9961994.413482198
1620604800,0.8342,0.9987,0.9734,0.8711,14831583.211348,2021-05-10,12919792.135405244
1620518400,0.9427,1.0225,1.0113,0.9727,9694586.344171,2021-05-09,9429924.136975132
1620432000,0.9903,1.062,1.0153,1.0113,11497075.27282,2021-05-08,11626992.223402867
1620345600,0.9371,1.093,0.9723,1.015,25016745.540332,2021-05-07,25391996.723436978
1620259200,0.938,1.02,0.9767,0.9723,16620789.987329,2021-05-06,16160394.104679989
1620172800,0.8712,0.9793,0.88,0.9767,16094403.662938,2021-05-05,15719404.057591546
1620086400,0.8597,0.9864,0.9831,0.8796,17209931.770963,2021-05-04,15137855.985739054
1620000000,0.9638,1.0353,0.9641,0.983,14354551.399992,2021-05-03,14110524.026192136
1619913600,0.9242,0.9988,0.9825,0.9643,9883483.883867,2021-05-02,9530643.509212948
1619827200,0.9491,1.0256,0.977,0.9824,22736956.48109,2021-05-01,22336786.04702282
1619740800,0.8286,0.9792,0.8433,0.977,18340503.299677,2021-04-30,17918671.723784428
1619654400,0.8145,0.8905,0.8577,0.8429,9169245.871152,2021-04-29,7728757.344794021
1619568000,0.817,0.9138,0.9054,0.8577,13550530.098089,2021-04-28,11622289.665130936
1619481600,0.8357,0.9084,0.8534,0.9055,12026694.064346,2021-04-27,10890171.475265304
1619395200,0.7377,0.8598,0.7447,0.8549,12362851.920128,2021-04-26,10569002.106517429
1619308800,0.704,0.8067,0.7559,0.7447,8852096.790231,2021-04-25,6592156.479685026
1619222400,0.7494,0.8241,0.8221,0.7559,8023923.974264,2021-04-24,6065284.132146157
1619136000,0.6909,0.8306,0.8066,0.8228,21639873.340355,2021-04-23,17805287.784444094
1619049600,0.7789,0.9139,0.8422,0.8075,18939484.151031,2021-04-22,15293633.451957531
1618963200,0.8366,0.9148,0.8829,0.8429,13346384.575575,2021-04-21,11249667.558752166
1618876800,0.7903,0.9042,0.8728,0.8827,16617561.238986,2021-04-20,14668321.305652943
1618790400,0.8501,0.9825,0.966,0.8717,18392376.069548,2021-04-19,16032634.219824992
1618704000,0.83,1.1059,1.0954,0.966,44028373.343183,2021-04-18,42531408.64951478
1618617600,1.0882,1.224,1.1549,1.0937,14661582.94778,2021-04-17,16035373.269986985
1618531200,1.024,1.2199,1.0998,1.155,33106819.751026,2021-04-16,38238376.81243503
1618444800,1.016,1.1345,1.0203,1.0999,25471908.285802,2021-04-15,28016551.923553623
1618358400,0.9839,1.0625,1.0204,1.0208,18207400.476242,2021-04-14,18586114.40614783
1618272000,1.0,1.0453,1.0277,1.0206,12122995.18344,2021-04-13,12372728.884218864
1618185600,1.0069,1.0701,1.0454,1.0268,12163357.475119,2021-04-12,12489335.455452189
1618099200,1.041,1.0902,1.0673,1.0445,6062761.334564,2021-04-11,6332554.213952098
1618012800,1.0355,1.1163,1.0461,1.0667,15037444.781422,2021-04-10,16040442.348342847
1617926400,1.015,1.0777,1.0302,1.0455,10826540.720579,2021-04-09,11319148.323365346
1617840000,0.98,1.0477,0.9914,1.0302,6956273.10685,2021-04-08,7166352.55467687
1617753600,0.9402,1.0904,1.0816,0.9914,17271738.535019,2021-04-07,17123201.583617836
1617667200,1.025,1.1806,1.0413,1.08,25022548.938077,2021-04-06,27024352.853123162
1617580800,1.01,1.0862,1.0811,1.0413,9907709.508475,2021-04-05,10316897.911175016
1617494400,0.98,1.103,1.0105,1.0807,10432718.353136,2021-04-04,11274638.724234074
1617408000,1.0065,1.1256,1.1048,1.0105,9647339.352464,2021-04-03,9748636.415664872
1617321600,1.036,1.1321,1.047,1.1041,11415858.768403,2021-04-02,12604249.666193752
1617235200,1.014,1.085,1.0284,1.0468,9425277.586646,2021-04-01,9866380.577701032
1617148800,0.9723,1.0817,1.0688,1.0283,13394143.147745,2021-03-31,13773197.398826184
1617062400,1.0528,1.1294,1.0879,1.0688,10236355.810984,2021-03-30,10940617.0907797
1616976000,0.9923,1.0999,1.0138,1.0861,13733525.056248,2021-03-29,14915981.563590953
1616889600,0.9582,1.0623,0.9668,1.0138,14302841.04311,2021-03-28,14500220.249504918
1616803200,0.891,1.0249,0.9572,0.967,15862241.811936,2021-03-27,15338787.832142113
1616716800,0.8481,0.9699,0.8491,0.9569,13583460.434263,2021-03-26,12998013.289546264
1616630400,0.8087,0.8892,0.8771,0.8488,23152924.631536,2021-03-25,19652202.427247755
1616544000,0.846,1.0199,0.9601,0.8771,15694578.067491,2021-03-24,13765714.422996357
1616457600,0.9555,1.0305,0.9991,0.9601,12245063.254491,2021-03-23,11756485.230636807
1616371200,0.9901,1.1152,1.0724,0.999,12493150.332307,2021-03-22,12480657.181974692
1616284800,1.0374,1.0912,1.0734,1.0723,7663885.30259,2021-03-21,8217984.209967257
1616198400,1.07,1.1537,1.1056,1.0734,8929688.580784,2021-03-20,9585127.722613545
1616112000,1.0519,1.145,1.0971,1.105,8827185.312723,2021-03-19,9754039.770558914
1616025600,1.084,1.1884,1.1027,1.0963,17863291.999855,2021-03-18,19583527.01944104
1615939200,1.0229,1.1141,1.0987,1.1016,13466297.991293,2021-03-17,14834473.867208367
1615852800,1.0055,1.1288,1.0903,1.0975,14311078.576751,2021-03-16,15706408.737984221
1615766400,1.03,1.1465,1.1054,1.0902,16661887.745831,2021-03-15,18164790.020504955
1615680000,1.105,1.2025,1.1992,1.105,10309770.103472,2021-03-14,11392295.96433656
1615593600,1.1105,1.2282,1.1568,1.1978,11768909.72478,2021-03-13,14096800.068341484
1615507200,1.1122,1.258,1.2518,1.1586,17077571.273169,2021-03-12,19786074.077093605
1615420800,1.2081,1.3186,1.2376,1.2518,16768446.576947,2021-03-11,20990741.425022256
1615334400,1.19,1.3673,1.3412,1.235,28985997.372668,2021-03-10,35797706.755244985
1615248000,1.1797,1.3847,1.2053,1.3412,29893212.425369,2021-03-09,40092776.504904896
1615161600,1.13,1.2791,1.1736,1.206,32204882.963813,2021-03-08,38839088.85435848
1615075200,1.0549,1.1989,1.0691,1.171,19994338.052962,2021-03-07,23413369.860018503
1614988800,1.0187,1.09,1.051,1.0688,8432871.010653,2021-03-06,9013052.536185926
1614902400,0.975,1.0871,1.0462,1.0494,17790288.007496,2021-03-05,18669128.235066302
1614816000,1.0156,1.15,1.1202,1.046,20524130.349415,2021-03-04,21468240.34548809
1614729600,1.0807,1.1665,1.1027,1.1205,19940773.828193,2021-03-03,22343637.07449026
1614643200,1.042,1.1812,1.1555,1.105,24663798.991924,2021-03-02,27253497.88607602
1614556800,1.027,1.1997,1.0509,1.1563,32791097.09213,2021-03-01,37916345.567629926
1614470400,0.89,1.0814,1.0744,1.0517,27835740.546722,2021-02-28,29274848.33298753
1614384000,1.015,1.139,1.017,1.0748,22630139.078757,2021-02-27,24322873.481848024
1614297600,0.9669,1.1444,1.0717,1.0189,32643800.989159,2021-02-26,33260768.8278541
1614211200,1.0522,1.2697,1.1466,1.0712,29774032.701694,2021-02-25,31893943.83005461
1614124800,1.0362,1.305,1.1295,1.1468,52507066.625339,2021-02-24,60215104.00593877
1614038400,0.8895,1.351,1.3493,1.1295,72990330.621001,2021-02-23,82442578.43642063
1613952000,1.0,1.4,1.3865,1.3435,62720700.840823,2021-02-22,84265261.5796457
1613865600,1.33,1.566,1.4131,1.3865,40975393.374667,2021-02-21,56812382.91397579
1613779200,1.29,1.845,1.7463,1.4116,100968282.365668,2021-02-20,142526827.38737693
1613692800,1.09,1.75,1.1999,1.7473,132376506.376054,2021-02-19,231301469.59087917
1613606400,0.9804,1.24,1.02,1.1981,46965637.735651,2021-02-18,56269530.571083464
1613520000,0.9386,1.098,1.079,1.02,35003356.44977,2021-02-17,35703423.57876541
1613433600,0.8725,1.2,0.9165,1.0775,76685593.710233,2021-02-16,82628727.22277606
1613347200,0.7112,0.9697,0.9,0.9124,39796064.227788,2021-02-15,36309929.001433775
1613260800,0.8677,1.013,0.9949,0.9007,20115196.54154,2021-02-14,18117757.524965078
1613174400,0.9013,1.0869,1.0521,0.9959,29074984.550365,2021-02-13,28955777.113708504
1613088000,0.9344,1.1,0.9937,1.0482,45707340.339973,2021-02-12,47910434.1443597
1613001600,0.8414,1.06,0.8557,0.9923,48684922.603432,2021-02-11,48310048.69938557
1612915200,0.8,0.9581,0.8759,0.8557,29838448.988336,2021-02-10,25532760.799319115
1612828800,0.7749,0.92,0.8054,0.8761,26414133.310417,2021-02-09,23141422.193256333
1612742400,0.7008,0.8738,0.7699,0.805,26691077.658088,2021-02-08,21486317.51476084
1612656000,0.6972,0.796,0.7827,0.7696,27462022.723378,2021-02-07,21134772.687911708
1612569600,0.7677,0.9399,0.8435,0.7825,30773836.397139,2021-02-06,24080526.980761267
1612483200,0.8065,1.0272,0.807,0.8425,63725308.712353,2021-02-05,53688572.590157405
1612396800,0.6674,0.9655,0.6833,0.8065,51198187.045448,2021-02-04,41291337.85215381
1612310400,0.636,0.7,0.6701,0.6833,16878288.386902,2021-02-03,11532934.454770137
1612224000,0.6077,0.7435,0.6237,0.6698,23126215.480282,2021-02-02,15489939.128692884
1612137600,0.5844,0.6346,0.6334,0.6237,13699521.10348,2021-02-01,8544391.312240476
1612051200,0.5824,0.666,0.5899,0.6334,23259764.712638,2021-01-31,14732734.968984907
1611964800,0.55,0.6173,0.5673,0.5909,11814842.237173,2021-01-30,6981390.277945526
1611878400,0.5521,0.6081,0.5778,0.5674,14792344.94484,2021-01-29,8393176.521702215
1611792000,0.5106,0.61,0.5202,0.5778,11494068.528782,2021-01-28,6641272.795930239
1611705600,0.5137,0.602,0.5999,0.5206,12667966.697635,2021-01-27,6594943.46278878
1611619200,0.5283,0.605,0.573,0.5999,13662414.003186,2021-01-26,8196082.160511281
1611532800,0.5647,0.6395,0.6309,0.573,13586524.791753,2021-01-25,7785078.705674469
1611446400,0.5914,0.6521,0.6296,0.6303,15334505.374297,2021-01-24,9665338.737419399
1611360000,0.603,0.6849,0.6353,0.6282,17673081.196062,2021-01-23,11102229.607366147
1611273600,0.5144,0.69,0.5842,0.6362,33638673.893633,2021-01-22,21400924.331129316
1611187200,0.5636,0.7698,0.7615,0.5842,41299994.461371,2021-01-21,24127456.76433294
1611100800,0.6349,0.79,0.6856,0.7626,59599999.909234,2021-01-20,45450959.93078185
1611014400,0.5751,0.718,0.5946,0.6855,29234858.731641,2021-01-19,20040495.660539903
1610928000,0.57,0.6999,0.6199,0.5943,32964228.690152,2021-01-18,19590641.110557336
1610841600,0.5155,0.6558,0.5322,0.6212,36886488.409953,2021-01-17,22913886.600262802
1610755200,0.4843,0.5802,0.5221,0.5335,21383177.66779,2021-01-16,11407925.285765965
1610668800,0.4422,0.5898,0.4781,0.5225,41884253.130666,2021-01-15,21884522.260772984
1610582400,0.4139,0.4996,0.4385,0.4789,22056387.218036,2021-01-14,10562803.83871744
1610496000,0.35,0.4433,0.3603,0.4393,11257309.743608,2021-01-13,4945336.170366994
1610409600,0.35,0.4098,0.3675,0.3605,10717718.321783,2021-01-12,3863737.4550027717
1610323200,0.3066,0.4139,0.413,0.3668,14827136.556337,2021-01-11,5438593.688864412
1610236800,0.3701,0.46,0.4462,0.4123,18508253.460178,2021-01-10,7630952.901631389
1610150400,0.3653,0.4844,0.3875,0.4462,27733621.374828,2021-01-09,12374741.857448254
1610064000,0.3294,0.4359,0.3635,0.3875,20745919.574297,2021-01-08,8039043.835040088
1609977600,0.3588,0.4465,0.3727,0.363,27479205.572219,2021-01-07,9974951.622715496
1609891200,0.3294,0.3846,0.3442,0.3726,18429364.219688,2021-01-06,6866781.108255748
1609804800,0.313,0.357,0.3367,0.3437,14670192.65252,2021-01-05,5042145.214671124
1609718400,0.3001,0.3692,0.3345,0.3367,18321731.543547,2021-01-04,6168927.010712275
1609632000,0.306,0.34,0.3126,0.3343,16200994.03167,2021-01-03,5415992.304787281
1609545600,0.3003,0.3222,0.3179,0.3126,9370167.726605,2021-01-02,2929114.431336723
1609459200,0.3094,0.3449,0.3224,0.3174,13436687.027954,2021-01-01,4264804.4626726
1609372800,0.3006,0.3275,0.3241,0.3226,12783013.477655,2020-12-31,4123800.147891503
1609286400,0.3158,0.3638,0.3554,0.3241,33871277.875484,2020-12-30,10977681.159444364
1609200000,0.326,0.435,0.3351,0.3549,74332706.738543,2020-12-29,26380677.62150891
1609113600,0.2769,0.4149,0.2809,0.3339,46402766.377485,2020-12-28,15493883.69344224
1609027200,0.25,0.2984,0.2582,0.2811,11748759.02148,2020-12-27,3302576.1609380282
1608940800,0.2512,0.2713,0.2693,0.258,4460771.684138,2020-12-26,1150879.0945076041
1608854400,0.2597,0.2769,0.2715,0.2694,3305937.593894,2020-12-25,890619.5877950436
1608768000,0.241,0.2751,0.2512,0.2714,5763014.747031,2020-12-24,1564082.2023442134
1608681600,0.2276,0.3022,0.2902,0.2511,10477590.066261,2020-12-23,2630922.8656381373
1608595200,0.2642,0.3254,0.269,0.2903,16189121.195933,2020-12-22,4699701.88317935
