unix,low,high,open,close,volume,date,vol_fiat
1623801600,1.8556,1.9087,1.8862,1.8735,202615.8,2021-06-16,379600.70129999996
1623715200,1.8601,1.982,1.9303,1.8871,2115333.8,2021-06-15,3991846.4139799997
1623628800,1.8623,2.148,2.0115,1.9264,4489113.3,2021-06-14,8647827.861119999
1623542400,1.6016,2.13,1.6718,2.0114,4162094.2,2021-06-13,8371636.273880001
1623456000,1.5842,1.7837,1.7784,1.6697,1603120.3,2021-06-12,2676729.96491
1623369600,1.6892,1.9101,1.8845,1.7778,2527482.6,2021-06-11,4493358.56628
1623283200,1.8767,2.135,2.1172,1.8845,2963841.8,2021-06-10,5585359.8721
1623196800,1.92,2.2896,2.02,2.1184,5481281.6,2021-06-09,11611546.941439997
1623110400,1.85,2.344,2.1999,2.0199,6875131.5,2021-06-08,13887078.116849998
1623024000,2.126,2.7273,2.579,2.197,9021092.3,2021-06-07,19819339.7831
1622937600,2.06,2.885,2.0941,2.5733,10197365.6,2021-06-06,26240880.89848
1622851200,2.014,2.386,2.1839,2.1,2910814.8,2021-06-05,6112711.08
1622764800,2.0937,2.4149,2.4055,2.1744,4877093.4,2021-06-04,10604751.88896
1622678400,2.3823,2.92,2.6882,2.4104,9823039.1,2021-06-03,23677453.44664
1622592000,2.1588,3.0712,2.3641,2.6885,25152068.0,2021-06-02,67621334.818
1622505600,1.5831,2.4951,1.7023,2.3758,7650515.4,2021-06-01,18176094.48732
1622419200,1.4913,1.7112,1.5828,1.7011,1049179.7,2021-05-31,1784759.58767
1622332800,1.4351,1.6741,1.5375,1.5843,793122.3,2021-05-30,1256543.65989
1622246400,1.422,1.7316,1.629,1.5427,1457039.5,2021-05-29,2247774.83665
1622160000,1.5555,1.92,1.8874,1.6317,1250364.6,2021-05-28,2040219.91782
1622073600,1.8024,2.14,2.0946,1.8912,1896344.3,2021-05-27,3586366.34016
1621987200,1.7113,2.1654,1.7507,2.0946,2350942.2,2021-05-26,4924283.53212
1621900800,1.5296,1.8384,1.7448,1.7466,1703926.3,2021-05-25,2976077.67558
1621814400,1.4061,1.7874,1.4448,1.7498,1875896.6,2021-05-24,3282443.87068
