,Unnamed: 0,unix,low,high,open,close,volume,date,vol_fiat
59,47.0,1618704000,1.5,1.9535,1.9323,1.707,57009000.24,2021-04-18,97314363.40968
60,48.0,1618617600,1.9295,2.13,1.992,1.9335,18869595.65,2021-04-17,36484363.189275
61,49.0,1618531200,1.905,2.1787,2.1027,1.9912,26641956.87,2021-04-16,53049464.519544005
62,50.0,1618444800,1.9591,2.188,2.0239,2.1015,26681112.22,2021-04-15,56070357.33033
63,51.0,1618358400,1.8252,2.1375,1.9232,2.0227,32312694.3,2021-04-14,65358886.76061
64,52.0,1618272000,1.9042,2.0792,2.0147,1.9232,22431159.49,2021-04-13,43139605.931168
65,53.0,1618185600,1.8785,2.148,1.8953,2.0133,43756901.71,2021-04-12,88095770.212743
66,54.0,1618099200,1.7938,1.9027,1.8875,1.8975,12068071.73,2021-04-11,22899166.107675
67,55.0,1618012800,1.7111,1.9177,1.7388,1.8882,20229722.37,2021-04-10,38197761.779034
68,56.0,1617926400,1.714,1.815,1.7497,1.7389,10442275.17,2021-04-09,18158072.293113
69,57.0,1617840000,1.6394,1.755,1.6553,1.7491,8041010.45,2021-04-08,14064531.378095
70,58.0,1617753600,1.53,1.7689,1.7653,1.655,21442990.6,2021-04-07,35488149.443
71,59.0,1617667200,1.728,1.88,1.8299,1.7648,15648789.17,2021-04-06,27616983.127216
72,60.0,1617580800,1.69,1.8495,1.7618,1.8278,19263836.4,2021-04-05,35210440.17192
73,61.0,1617494400,1.6537,1.7726,1.6801,1.7586,8616359.69,2021-04-04,15152730.150833998
74,62.0,1617408000,1.6757,1.974,1.8864,1.6805,21123754.07,2021-04-03,35498468.714635
75,63.0,1617321600,1.7308,1.95,1.7734,1.8873,22940671.32,2021-04-02,43295928.982236
76,64.0,1617235200,1.6826,1.8497,1.7188,1.7733,21892983.35,2021-04-01,38822827.37455501
77,65.0,1617148800,1.6456,1.7943,1.7617,1.7199,20461452.72,2021-03-31,35191652.533128
78,66.0,1617062400,1.7251,1.8921,1.7715,1.7618,28382613.8,2021-03-30,50004488.99284
79,67.0,1616976000,1.6869,1.85,1.8151,1.7706,30578113.9,2021-03-29,54141608.47133999
80,68.0,1616889600,1.459,1.82,1.4664,1.8151,42105144.83,2021-03-28,76425048.38093299
81,69.0,1616803200,1.4561,1.5875,1.5558,1.4674,20067907.06,2021-03-27,29447646.819844
82,70.0,1616716800,1.3385,1.5645,1.3399,1.555,21122995.88,2021-03-26,32846258.5934
83,71.0,1616630400,1.3117,1.4199,1.3923,1.3404,31380860.99,2021-03-25,42062906.070996
84,72.0,1616544000,1.3208,1.5911,1.5031,1.3913,23629684.34,2021-03-24,32875979.822242
85,73.0,1616457600,1.4934,1.5976,1.5447,1.5031,19530468.71,2021-03-23,29356247.518001005
86,74.0,1616371200,1.5,1.7105,1.6994,1.545,22733551.71,2021-03-22,35123337.39195
87,75.0,1616284800,1.6522,1.7569,1.7216,1.7,15176468.82,2021-03-21,25799996.994
88,76.0,1616198400,1.6825,1.8787,1.69,1.721,24434359.59,2021-03-20,42051532.85439
89,77.0,1616112000,1.655,1.7395,1.6923,1.6901,16892670.15,2021-03-19,28550301.820515
90,78.0,1616025600,1.6789,1.792,1.7181,1.692,25126583.24,2021-03-18,42514178.84208
91,79.0,1615939200,1.65,1.7554,1.713,1.7191,16629597.79,2021-03-17,28587941.560789
92,80.0,1615852800,1.5986,1.789,1.7197,1.7134,23287308.79,2021-03-16,39900474.880786
93,81.0,1615766400,1.6813,1.87,1.7327,1.7168,24545171.66,2021-03-15,42139150.705888
94,82.0,1615680000,1.7086,1.8396,1.7921,1.7312,20584761.9,2021-03-14,35636339.80128
95,83.0,1615593600,1.653,1.8929,1.7343,1.7934,34418146.53,2021-03-13,61725503.986902006
96,84.0,1615507200,1.6527,1.9294,1.9093,1.736,43231148.79,2021-03-12,75049274.29944
97,85.0,1615420800,1.858,2.11,2.0359,1.9107,30320275.63,2021-03-11,57932950.646241
98,86.0,1615334400,1.952,2.1511,2.1184,2.0296,34538060.08,2021-03-10,70098446.73836799
99,87.0,1615248000,1.881,2.2074,1.9065,2.1202,51190222.11,2021-03-09,108533508.917622
100,88.0,1615161600,1.8,1.927,1.8799,1.9065,22697202.73,2021-03-08,43272217.004745
101,89.0,1615075200,1.7941,1.9369,1.7955,1.8773,21880961.35,2021-03-07,41077128.74235501
102,90.0,1614988800,1.75,1.86,1.8278,1.7955,16289777.33,2021-03-06,29248295.196015
103,91.0,1614902400,1.7177,1.8894,1.8566,1.8266,28879648.76,2021-03-05,52751566.425016
104,92.0,1614816000,1.7901,2.04,1.9511,1.8558,32393892.57,2021-03-04,60116585.831406
105,93.0,1614729600,1.795,2.08,1.8328,1.9519,42988324.8,2021-03-03,83908911.17712
106,94.0,1614643200,1.7217,1.9825,1.927,1.8328,45168537.22,2021-03-02,82784895.01681599
107,95.0,1614556800,1.5938,1.9278,1.5938,1.927,43838869.15,2021-03-01,84477500.85205
108,96.0,1614470400,1.4201,1.6925,1.684,1.5945,48716362.68,2021-02-28,77678240.29326001
109,97.0,1614384000,1.635,1.8195,1.7277,1.6858,29216448.68,2021-02-27,49253089.184744
110,98.0,1614297600,1.5619,1.8694,1.7189,1.7284,54078486.49,2021-02-26,93469256.049316
111,99.0,1614211200,1.6944,1.9927,1.8975,1.7213,50675435.93,2021-02-25,87227627.866309
112,100.0,1614124800,1.6002,2.0427,1.7025,1.8975,81974531.89,2021-02-24,155546674.261275
113,101.0,1614038400,1.3332,2.0305,2.0191,1.7034,168461833.53,2021-02-23,286957887.235002
114,102.0,1613952000,1.5927,2.4457,2.3078,2.0232,107557579.19,2021-02-22,217610494.217208
115,103.0,1613865600,2.1912,2.3981,2.286,2.3076,48065845.85,2021-02-21,110916745.88346
116,104.0,1613779200,2.0816,2.65,2.1678,2.2864,104406716.01,2021-02-20,238715515.485264
117,105.0,1613692800,2.1,2.331,2.293,2.1653,45646205.77,2021-02-19,98837729.353781
118,106.0,1613606400,2.1221,2.35,2.1824,2.2949,59279849.11,2021-02-18,136041325.722539
119,107.0,1613520000,1.9062,2.215,2.0668,2.1824,67013811.56,2021-02-17,146250942.348544
120,108.0,1613433600,2.0258,2.2765,2.1413,2.0662,55490394.4,2021-02-16,114654252.90928
121,109.0,1613347200,1.68,2.4439,2.1682,2.1413,131894016.2,2021-02-15,282424656.88906
122,110.0,1613260800,1.9,2.4091,2.3381,2.1651,93863049.2,2021-02-14,203222887.82292
123,111.0,1613174400,2.185,2.6,2.2401,2.339,89748118.83,2021-02-13,209920849.94337
124,112.0,1613088000,1.9,2.8988,2.0386,2.242,304035291.38,2021-02-12,681647123.27396
125,113.0,1613001600,1.2018,2.2,1.2697,2.0377,302274424.7,2021-02-11,615944595.21119
126,114.0,1612915200,0.9912,1.289,1.0534,1.2698,130131056.42,2021-02-10,165240415.44211602
127,115.0,1612828800,0.9414,1.1,0.9718,1.053,47009949.73,2021-02-09,49501477.06569
128,116.0,1612742400,0.9131,1.0445,0.919,0.9692,72857644.42,2021-02-08,70613628.971864
129,117.0,1612656000,0.78,0.96,0.868,0.9179,72412913.61,2021-02-07,66467813.40261901
130,118.0,1612569600,0.8338,0.9555,0.9509,0.8679,60702375.31,2021-02-06,52683591.531549
131,119.0,1612483200,0.807,1.05,0.8161,0.9522,123299772.27,2021-02-05,117406043.155494
132,120.0,1612396800,0.7694,0.86,0.8269,0.8169,79530736.36,2021-02-04,64968658.532484
133,121.0,1612310400,0.7261,0.869,0.7538,0.827,72653738.04,2021-02-03,60084641.35908
134,122.0,1612224000,0.7252,0.8194,0.7841,0.7522,74384790.99,2021-02-02,55952239.78267799
135,123.0,1612137600,0.7535,0.89,0.7959,0.7841,122838807.21,2021-02-01,96317908.733361
136,124.0,1612051200,0.602,0.873,0.6371,0.7947,176266140.95,2021-01-31,140078702.21296498
137,125.0,1611964800,0.552,0.68,0.5542,0.6377,107896677.73,2021-01-30,68805711.38842101
138,126.0,1611878400,0.5341,0.66,0.5591,0.5536,135362182.29,2021-01-29,74936504.115744
139,127.0,1611792000,0.469,0.5837,0.4849,0.5585,73291167.47,2021-01-28,40933117.031995
140,128.0,1611705600,0.454,0.5459,0.5371,0.4852,55808714.09,2021-01-27,27078388.076468
141,129.0,1611619200,0.4806,0.551,0.5294,0.5371,53582757.58,2021-01-26,28779299.096218
142,130.0,1611532800,0.5255,0.594,0.5563,0.5295,60264692.9,2021-01-25,31910154.89055
143,131.0,1611446400,0.518,0.594,0.5848,0.5561,75111994.96,2021-01-24,41769780.397256
144,132.0,1611360000,0.489,0.5931,0.5108,0.5848,93860054.52,2021-01-23,54889359.883296
145,133.0,1611273600,0.385,0.5567,0.4354,0.5106,144229909.96,2021-01-22,73643792.02557601
146,134.0,1611187200,0.4342,0.5598,0.5222,0.4356,111620539.22,2021-01-21,48621906.884232
147,135.0,1611100800,0.4768,0.5759,0.5392,0.5232,111212953.2,2021-01-20,58186617.11424
148,136.0,1611014400,0.525,0.644,0.6185,0.5398,165149768.92,2021-01-19,89147845.26301599
149,137.0,1610928000,0.4949,0.6619,0.5196,0.6181,229073329.17,2021-01-18,141590224.75997698
150,138.0,1610841600,0.41,0.575,0.4658,0.5193,242109402.67,2021-01-17,125727412.80653098
151,139.0,1610755200,0.337,0.4783,0.3374,0.4658,210278103.59,2021-01-16,97947540.652222
152,140.0,1610668800,0.311,0.392,0.3331,0.3378,108201522.15,2021-01-15,36550474.18227
153,141.0,1610582400,0.3158,0.3616,0.3247,0.3332,96784475.88,2021-01-14,32248587.363216
154,142.0,1610496000,0.267,0.3498,0.2771,0.3247,89047991.51,2021-01-13,28913882.843297
155,143.0,1610409600,0.2646,0.31,0.2911,0.277,60185879.43,2021-01-12,16671488.602110002
156,144.0,1610323200,0.2326,0.3278,0.3265,0.2904,126376432.76,2021-01-11,36699716.073504
157,145.0,1610236800,0.3078,0.3789,0.349,0.3266,94366751.27,2021-01-10,30820180.964782
158,146.0,1610150400,0.3171,0.3651,0.3292,0.3493,95202001.72,2021-01-09,33254059.200796
159,147.0,1610064000,0.3106,0.3515,0.3465,0.3292,122075054.56,2021-01-08,40187107.961152
160,148.0,1609977600,0.328,0.4159,0.3706,0.3459,135257874.26,2021-01-07,46785698.706534
161,149.0,1609891200,0.3154,0.4,0.3395,0.3706,205305933.73,2021-01-06,76086379.040338
162,150.0,1609804800,0.2853,0.348,0.3097,0.3385,152009294.7,2021-01-05,51455146.25595
163,151.0,1609718400,0.2914,0.355,0.2987,0.3096,163038917.75,2021-01-04,50476848.9354
164,152.0,1609632000,0.282,0.3375,0.3272,0.2991,168968503.31,2021-01-03,50538479.340021
165,153.0,1609545600,0.311,0.3624,0.3623,0.3278,84131551.56,2021-01-02,27578322.601368
166,154.0,1609459200,0.3462,0.3795,0.3509,0.3622,78189270.45,2021-01-01,28320153.756990004
167,155.0,1609372800,0.3415,0.3805,0.3747,0.3513,67321231.02,2020-12-31,23649948.457326
168,156.0,1609286400,0.35,0.405,0.3726,0.3747,119786527.5,2020-12-30,44884011.85425
169,157.0,1609200000,0.3395,0.3859,0.3804,0.373,148233722.23,2020-12-29,55291178.39179
170,158.0,1609113600,0.3745,0.438,0.3965,0.3804,187062640.11,2020-12-28,71158628.29784401
171,159.0,1609027200,0.3778,0.4961,0.4848,0.396,262468420.83,2020-12-27,103937494.64868002
172,160.0,1608940800,0.32,0.4991,0.3585,0.4855,338902717.1,2020-12-26,164537269.15205002
173,161.0,1608854400,0.3342,0.4209,0.411,0.3592,155419318.73,2020-12-25,55826619.287816
174,162.0,1608768000,0.355,0.4567,0.4112,0.4101,220978772.38,2020-12-24,90623394.553038
175,163.0,1608681600,0.335,0.582,0.5461,0.4111,304229389.85,2020-12-23,125068702.16733502
176,164.0,1608595200,0.425,0.63,0.4722,0.5461,381136754.39,2020-12-22,208138781.572379
177,165.0,1608508800,0.45,0.775,0.749,0.4722,464972272.11,2020-12-21,219559906.890342
178,166.0,1608422400,0.4543,0.8105,0.4785,0.7453,725680575.49,2020-12-20,540849732.912697
179,167.0,1608336000,0.2559,0.598,0.2617,0.4785,873927689.29,2020-12-19,418174399.325265
180,168.0,1608249600,0.1219,0.289,0.1226,0.2617,804509043.93,2020-12-18,210540016.79648092
181,169.0,1608163200,0.1003,0.165,0.13,0.1227,159110983.56,2020-12-17,19522917.682812
