,Unnamed: 0,unix,low,high,open,close,volume,date,vol_fiat
27,15.0,1621468800,135.85,194.99,150.5,183.0,111314.81012822,2021-05-20,20370610.25346426
28,16.0,1621382400,112.76,263.05,255.36,150.0,223659.09626828,2021-05-19,33548864.440242
29,17.0,1621296000,233.01,261.99,235.68,255.33,55743.45656382,2021-05-18,14232976.764440162
30,18.0,1621209600,225.77,262.54,262.25,235.64,79035.97124138,2021-05-17,18624036.26331878
31,19.0,1621123200,245.28,291.24,271.4,262.4,84257.97149955,2021-05-16,22109291.72148192
32,20.0,1621036800,268.07,316.59,306.17,271.16,75748.86943727,2021-05-15,20540063.436610136
33,21.0,1620950400,286.1,324.0,296.92,306.43,88001.00753456,2021-05-14,26966148.738815226
34,22.0,1620864000,250.0,324.74,272.55,296.75,193713.57535783,2021-05-13,57484503.487436056
35,23.0,1620777600,260.0,386.0,302.66,273.87,367363.58015516,2021-05-12,100609863.69709368
36,24.0,1620691200,272.1,303.26,283.81,302.58,68406.9172511,2021-05-11,20698565.02183784
37,25.0,1620604800,268.49,330.0,306.16,284.03,96761.11152938,2021-05-10,27483058.5076898
38,26.0,1620518400,288.25,318.22,316.46,305.81,48228.35788416,2021-05-09,14748714.124554971
39,27.0,1620432000,295.44,343.92,320.19,316.33,72546.12470209,2021-05-08,22948515.62701213
40,28.0,1620345600,296.03,343.38,309.18,320.16,65647.5458052,2021-05-07,21017718.26499284
41,29.0,1620259200,271.24,329.17,292.41,309.25,95552.08222367,2021-05-06,29549481.42766995
42,30.0,1620172800,237.73,300.0,241.36,292.32,123828.25228002,2021-05-05,36197474.70649544
43,31.0,1620086400,230.45,267.47,250.58,241.28,69380.65715937,2021-05-04,16740164.959412796
44,32.0,1620000000,242.93,254.82,243.62,250.48,27795.21164433,2021-05-03,6962144.612671779
45,33.0,1619913600,241.6,259.54,258.31,243.67,20115.51167289,2021-05-02,4901546.7293331055
46,34.0,1619827200,243.73,259.0,245.4,257.86,28326.6629346,2021-05-01,7304313.304315956
47,35.0,1619740800,225.6,248.56,229.64,245.68,27522.46872859,2021-04-30,6761720.117239991
48,36.0,1619654400,223.71,241.4,240.7,229.68,17825.66184436,2021-04-29,4094198.012412605
49,37.0,1619568000,226.51,243.75,241.98,240.8,35928.71196457,2021-04-28,8651633.841068456
50,38.0,1619481600,223.0,242.12,227.04,242.05,28861.99621523,2021-04-27,6986046.183896421
51,39.0,1619395200,200.34,228.44,202.39,227.21,32835.67117842,2021-04-26,7460592.848448809
52,40.0,1619308800,191.6,215.85,198.87,202.57,26279.0061571,2021-04-25,5323338.277243747
53,41.0,1619222400,197.16,219.81,219.81,198.69,26873.20636537,2021-04-24,5339437.372735365
54,42.0,1619136000,173.44,226.5,223.9,219.9,83557.60317747,2021-04-23,18374316.93872565
55,43.0,1619049600,218.41,248.0,237.1,224.03,53111.89064488,2021-04-22,11898656.861172466
56,44.0,1618963200,231.37,256.17,249.73,237.2,51318.98467986,2021-04-21,12172863.16606279
57,45.0,1618876800,209.49,250.39,226.08,249.67,79648.57409358,2021-04-20,19885859.49394412
58,46.0,1618790400,221.04,265.46,260.37,225.63,67626.76905829,2021-04-19,15258627.902621971
59,47.0,1618704000,188.02,286.52,280.25,260.58,157408.16096349,2021-04-18,41017418.58386622
60,48.0,1618617600,269.6,299.47,270.67,279.69,84290.19186979,2021-04-17,23575123.764061563
61,49.0,1618531200,235.27,272.51,252.64,270.67,89145.33987555,2021-04-16,24128969.14411512
62,50.0,1618444800,235.11,255.28,237.56,252.64,52198.16034004,2021-04-15,13187343.228307704
63,51.0,1618358400,217.99,243.94,226.48,237.55,66965.15372653,2021-04-14,15907572.267737202
64,52.0,1618272000,217.3,231.64,221.12,226.57,47147.80621721,2021-04-13,10682278.45463327
65,53.0,1618185600,209.08,236.8,222.87,221.46,58100.53756397,2021-04-12,12866945.048916796
66,54.0,1618099200,205.84,231.83,206.33,222.74,85544.32746615,2021-04-11,19054143.49981025
67,55.0,1618012800,193.41,210.35,194.44,206.1,47676.63311571,2021-04-10,9826154.08514783
68,56.0,1617926400,183.63,198.51,184.78,194.26,39388.29770692,2021-04-09,7651570.712546279
69,57.0,1617840000,170.22,185.76,171.35,184.78,23950.6498459,2021-04-08,4425601.078525402
70,58.0,1617753600,162.17,194.09,191.24,171.1,47929.96460615,2021-04-07,8200816.9441122655
71,59.0,1617667200,181.65,200.0,197.29,191.1,46095.29619219,2021-04-06,8808811.102327509
72,60.0,1617580800,182.77,200.0,187.15,197.19,51053.65565758,2021-04-05,10067270.3591182
73,61.0,1617494400,169.15,195.05,171.66,187.16,77013.101472,2021-04-04,14413772.07149952
74,62.0,1617408000,163.41,179.04,169.7,171.48,42481.34585792,2021-04-03,7284701.187716122
75,63.0,1617321600,163.74,177.66,165.62,169.7,55217.13331208,2021-04-02,9370347.523059975
76,64.0,1617235200,152.81,167.0,158.37,165.36,63880.38771826,2021-04-01,10563260.913091471
77,65.0,1617148800,146.94,158.51,154.74,158.24,37553.39679672,2021-03-31,5942449.509112973
78,66.0,1617062400,145.62,156.61,149.12,154.61,49774.65405194,2021-03-30,7695659.262970444
79,67.0,1616976000,141.34,159.7,144.82,149.02,68990.68800832,2021-03-29,10280992.326999849
80,68.0,1616889600,129.83,144.98,133.61,144.95,32258.42578267,2021-03-28,4675858.817198017
81,69.0,1616803200,126.2,135.49,133.55,133.55,24835.92357244,2021-03-27,3316837.593099362
82,70.0,1616716800,123.02,133.55,123.02,133.45,23793.97446946,2021-03-26,3175305.892949437
83,71.0,1616630400,116.22,128.75,127.62,123.02,42346.55766356,2021-03-25,5209473.523771151
84,72.0,1616544000,125.58,141.67,136.12,127.65,37897.82412362,2021-03-24,4837657.249380093
85,73.0,1616457600,135.0,143.42,139.6,136.13,29261.9433592,2021-03-23,3983428.349487896
86,74.0,1616371200,139.6,149.67,148.29,139.69,26416.5078832,2021-03-22,3690121.986204208
87,75.0,1616284800,145.28,156.53,154.88,148.31,28583.33089494,2021-03-21,4239193.805028551
88,76.0,1616198400,149.3,161.29,150.31,154.88,51175.53443522,2021-03-20,7926066.773326873
89,77.0,1616112000,140.41,153.31,143.04,150.49,28747.94411603,2021-03-19,4326278.110021356
90,78.0,1616025600,141.93,150.76,146.22,142.93,33821.87089579,2021-03-18,4834160.0071352655
91,79.0,1615939200,134.47,146.93,139.41,146.22,28528.31089992,2021-03-17,4171409.619786303
92,80.0,1615852800,130.05,140.34,135.13,139.41,27132.81209931,2021-03-16,3782585.334764807
93,81.0,1615766400,133.91,147.23,143.27,135.04,39429.56646666,2021-03-15,5324568.655657765
94,82.0,1615680000,143.28,158.11,156.35,143.28,29058.90705657,2021-03-14,4163560.203065349
95,83.0,1615593600,137.29,160.18,145.31,156.33,59503.67759452,2021-03-13,9302209.918351311
96,84.0,1615507200,141.86,156.62,152.01,145.27,44665.51639501,2021-03-12,6488559.566703104
97,85.0,1615420800,135.77,158.35,139.84,152.08,83970.66044915,2021-03-11,12770258.041106734
98,86.0,1615334400,131.03,142.63,137.83,139.76,52856.91775449,2021-03-10,7387282.825367522
99,87.0,1615248000,128.0,138.5,129.58,137.82,40440.09130975,2021-03-09,5573453.384309745
100,88.0,1615161600,123.96,132.71,130.18,129.7,28376.17946381,2021-03-08,3680390.476456157
101,89.0,1615075200,124.56,130.76,125.33,130.11,26822.6542033,2021-03-07,3489895.538391364
102,90.0,1614988800,118.83,127.05,121.24,125.18,21590.40909952,2021-03-06,2702687.4110779134
103,91.0,1614902400,113.17,124.31,122.0,121.13,33910.23135641,2021-03-05,4107546.324201943
104,92.0,1614816000,117.27,129.98,126.71,122.0,36534.15157991,2021-03-04,4457166.49274902
105,93.0,1614729600,119.2,130.97,120.54,126.72,43882.79728711,2021-03-03,5560828.072222579
106,94.0,1614643200,116.44,126.86,124.45,120.54,41273.44237121,2021-03-02,4975100.743425654
107,95.0,1614556800,110.29,126.0,111.62,124.44,53788.37185076,2021-03-01,6693424.993108574
108,96.0,1614470400,104.57,120.35,119.78,111.61,58025.07550658,2021-02-28,6476178.677289394
109,97.0,1614384000,117.69,125.09,118.43,119.87,34479.78149328,2021-02-27,4133091.4075994734
110,98.0,1614297600,113.58,125.12,121.03,118.42,61456.97019529,2021-02-26,7277734.410526242
111,99.0,1614211200,120.11,139.6,131.03,120.99,76858.98929497,2021-02-25,9299169.11479842
112,100.0,1614124800,122.23,136.13,127.33,131.16,70890.70839273,2021-02-24,9298025.312790466
113,101.0,1614038400,103.78,145.21,144.34,127.27,174020.09809126,2021-02-23,22147537.884074666
114,102.0,1613952000,120.0,162.99,162.03,144.49,116293.25729218,2021-02-22,16803212.74614709
115,103.0,1613865600,158.58,168.0,164.29,162.03,58951.34518071,2021-02-21,9551886.45963044
116,104.0,1613779200,155.81,185.43,180.6,164.35,122898.52271429,2021-02-20,20198372.20809356
117,105.0,1613692800,161.89,189.98,169.9,180.24,113411.07697389,2021-02-19,20441212.513773933
118,106.0,1613606400,157.27,179.47,168.69,169.93,82339.46920691,2021-02-18,13991946.002330216
119,107.0,1613520000,147.13,173.68,155.75,168.73,66883.17416296,2021-02-17,11285197.97651624
120,108.0,1613433600,148.65,168.01,158.85,156.06,77931.97578907,2021-02-16,12162064.141642263
121,109.0,1613347200,125.0,179.59,156.62,159.1,209978.93579926,2021-02-15,33407648.685662262
122,110.0,1613260800,152.66,180.59,176.53,156.4,124572.58643477,2021-02-14,19483152.518398028
123,111.0,1613174400,143.03,214.0,143.04,176.49,323317.49501803,2021-02-13,57062304.69573212
124,112.0,1613088000,133.14,149.06,142.3,143.02,89365.262258,2021-02-12,12781019.808139162
125,113.0,1613001600,113.25,150.0,116.43,142.12,169425.31584366,2021-02-11,24078725.88770096
126,114.0,1612915200,106.32,121.72,109.04,116.53,126158.82545142,2021-02-10,14701287.929853972
127,115.0,1612828800,97.22,110.45,98.19,108.96,107850.6961128,2021-02-09,11751411.848450689
128,116.0,1612742400,91.26,98.68,92.44,98.06,43833.07304683,2021-02-08,4298271.14297215
129,117.0,1612656000,89.0,95.77,94.37,92.39,31751.12907748,2021-02-07,2933486.815468377
130,118.0,1612569600,92.0,99.0,96.72,94.46,66726.99208368,2021-02-06,6303031.672224413
131,119.0,1612483200,89.26,96.85,90.12,96.73,73088.9866747,2021-02-05,7069897.681043732
132,120.0,1612396800,88.88,96.85,95.43,90.11,65198.79246993,2021-02-04,5875063.189465392
133,121.0,1612310400,92.61,97.04,92.61,95.4,48000.11772367,2021-02-03,4579211.230838118
134,122.0,1612224000,88.24,94.43,88.63,92.6,58528.04735741,2021-02-02,5419697.185296166
135,123.0,1612137600,84.02,89.67,85.65,88.73,46959.39526248,2021-02-01,4166707.1416398506
136,124.0,1612051200,82.48,87.77,84.52,85.57,41908.91558386,2021-01-31,3586145.9065109
137,125.0,1611964800,82.83,86.4,85.53,84.48,41254.12629063,2021-01-30,3485148.5890324228
138,126.0,1611878400,82.45,90.54,87.09,85.63,53529.38931894,2021-01-29,4583721.607380832
139,127.0,1611792000,77.26,88.75,78.63,86.97,43637.14530195,2021-01-28,3795122.526910591
140,128.0,1611705600,76.99,89.34,89.19,78.64,50847.31554778,2021-01-27,3998632.89467742
141,129.0,1611619200,83.86,90.32,87.8,89.27,36088.23293948,2021-01-26,3221596.55450738
142,130.0,1611532800,87.81,96.59,90.07,87.81,77217.52871406,2021-01-25,6780471.196381609
143,131.0,1611446400,85.0,92.55,85.94,90.07,69942.17603071,2021-01-24,6299691.7950860495
144,132.0,1611360000,83.85,90.58,86.81,86.08,48326.399586,2021-01-23,4159936.47636288
145,133.0,1611273600,76.25,91.61,82.92,87.03,123338.36977139,2021-01-22,10734138.321204072
146,134.0,1611187200,82.58,99.66,99.33,82.88,69603.72958141,2021-01-21,5768757.107707261
147,135.0,1611100800,90.62,104.0,102.54,99.25,77875.55627135,2021-01-20,7729148.959931487
148,136.0,1611014400,102.26,112.72,104.11,102.55,65337.52555756,2021-01-19,6700363.245927778
149,137.0,1610928000,100.07,106.6,102.37,104.09,45148.02704601,2021-01-18,4699458.135219181
150,138.0,1610841600,98.1,108.8,108.18,102.33,65285.2640256,2021-01-17,6680641.067739648
151,139.0,1610755200,101.92,114.72,103.3,108.25,84807.85748195,2021-01-16,9180450.572421089
152,140.0,1610668800,95.0,115.0,111.71,103.41,72157.69088222,2021-01-15,7461826.81413037
153,141.0,1610582400,105.17,119.28,117.51,111.82,107025.17955659,2021-01-14,11967555.578017892
154,142.0,1610496000,92.0,121.0,99.61,117.36,184994.26448085,2021-01-13,21710926.87947256
155,143.0,1610409600,83.78,105.5,87.93,99.52,172860.90181179,2021-01-12,17203116.94830934
156,144.0,1610323200,76.4,111.01,96.48,88.16,299965.60266689,2021-01-11,26444967.53111302
157,145.0,1610236800,76.0,100.0,78.8,96.42,303463.67997211,2021-01-10,29259968.02291085
158,146.0,1610150400,65.88,80.23,68.66,78.81,88325.16386366,2021-01-09,6960906.164095044
159,147.0,1610064000,61.21,70.0,67.81,68.75,76156.95264506,2021-01-08,5235790.494347875
160,148.0,1609977600,63.11,74.52,64.08,67.91,156275.53357872,2021-01-07,10612671.485330874
161,149.0,1609891200,59.01,65.59,59.83,64.02,89742.10494952,2021-01-06,5745289.55886827
162,150.0,1609804800,58.0,61.22,60.42,59.81,46514.98262819,2021-01-05,2782061.110992044
163,151.0,1609718400,56.57,65.88,59.52,60.47,75734.47328839,2021-01-04,4579663.599748943
164,152.0,1609632000,56.27,61.9,57.6,59.41,69691.44277372,2021-01-03,4140368.615186705
165,153.0,1609545600,55.39,60.54,57.13,57.55,90168.07286059,2021-01-02,5189172.593126954
166,154.0,1609459200,55.15,67.35,64.01,56.9,134791.03834181,2021-01-01,7669610.081648989
167,155.0,1609372800,61.24,64.58,64.22,64.11,21050.91721634,2020-12-31,1349574.302739557
168,156.0,1609286400,62.49,66.18,65.31,64.12,28251.09435323,2020-12-30,1811460.169929108
169,157.0,1609200000,61.45,70.41,68.91,65.24,33074.63169777,2020-12-29,2157788.9719625143
170,158.0,1609113600,66.19,71.28,66.94,69.03,27485.39685604,2020-12-28,1897316.944972441
171,159.0,1609027200,62.62,71.39,66.49,66.88,38414.21547555,2020-12-27,2569142.731004784
172,160.0,1608940800,63.58,70.0,64.01,66.57,34043.47829321,2020-12-26,2266274.349978989
173,161.0,1608854400,60.44,65.17,62.0,64.37,21716.83910389,2020-12-25,1397912.9331173997
174,162.0,1608768000,54.04,63.0,55.39,62.15,41808.34874663,2020-12-24,2598388.8746030545
175,163.0,1608681600,47.17,68.56,67.86,55.57,56260.2773284,2020-12-23,3126383.611139188
176,164.0,1608595200,63.55,69.09,67.79,67.75,27531.57359651,2020-12-22,1865264.1111635524
177,165.0,1608508800,67.59,77.65,73.47,67.93,22454.45673821,2020-12-21,1525331.2462266055
178,166.0,1608422400,71.92,77.82,73.65,73.62,16342.78864484,2020-12-20,1203156.100033121
179,167.0,1608336000,73.15,76.21,73.92,73.66,19466.04868676,2020-12-19,1433869.1462667417
180,168.0,1608249600,71.71,76.38,74.5,74.04,20390.2636792,2020-12-18,1509695.1228079682
181,169.0,1608163200,72.5,78.24,73.35,74.36,34487.81098885,2020-12-17,2564513.6251308857
182,170.0,1608076800,66.96,73.35,67.75,73.17,16385.55973864,2020-12-16,1198931.4060762888
183,171.0,1607990400,66.46,69.14,68.14,67.79,9898.51014921,2020-12-15,671020.003014946
184,172.0,1607904000,66.29,70.43,68.08,68.14,17657.59856396,2020-12-14,1203188.7661482345
185,173.0,1607817600,65.3,69.79,66.01,68.2,10382.77320618,2020-12-13,708105.132661476
186,174.0,1607731200,63.54,66.82,63.57,66.0,12002.54577443,2020-12-12,792168.02111238
187,175.0,1607644800,62.5,67.8,66.08,63.57,15064.00121775,2020-12-11,957618.5574123674
188,176.0,1607558400,65.23,69.82,69.48,65.94,13779.72844059,2020-12-10,908635.2933725046
189,177.0,1607472000,66.0,70.97,69.58,69.47,20679.36376756,2020-12-09,1436595.4009323933
190,178.0,1607385600,68.65,73.56,71.61,69.58,17801.28758,2020-12-08,1238613.5898164
