,Unnamed: 0,unix,low,high,open,close,volume,date,vol_fiat
49,37.0,1619568000,2.8175,3.22,3.1303,3.042,2980179.76,2021-04-28,9065706.82992
50,38.0,1619481600,2.7139,3.2044,2.7726,3.1358,3607502.53,2021-04-27,11312406.433574
51,39.0,1619395200,2.3518,2.8447,2.3907,2.7745,3363687.45,2021-04-26,9332550.830025
52,40.0,1619308800,2.201,2.5521,2.3786,2.3841,2048165.5,2021-04-25,4883031.36855
53,41.0,1619222400,2.3502,2.65,2.6491,2.3739,2021967.9,2021-04-24,4799949.597809999
54,42.0,1619136000,2.2548,2.855,2.7541,2.6481,4326400.61,2021-04-23,11456741.455341
55,43.0,1619049600,2.6705,3.3402,2.8989,2.756,4812535.99,2021-04-22,13263349.18844
56,44.0,1618963200,2.8223,3.1627,3.0328,2.8858,2975872.35,2021-04-21,8587772.42763
57,45.0,1618876800,2.5861,3.1022,2.8318,3.0348,4245946.78,2021-04-20,12885599.287944002
58,46.0,1618790400,2.7852,3.4661,3.2315,2.8293,3364986.5,2021-04-19,9520556.30445
59,47.0,1618704000,2.7,3.8763,3.7891,3.2282,8187178.15,2021-04-18,26429848.503830004
60,48.0,1618617600,3.7555,4.34,3.9118,3.7837,3502286.52,2021-04-17,13251601.505724
61,49.0,1618531200,3.67,4.66,4.0238,3.9118,8603230.61,2021-04-16,33654117.500198
62,50.0,1618444800,3.1415,4.1669,3.1561,4.0238,7510754.73,2021-04-15,30221774.882574
63,51.0,1618358400,2.9759,3.2977,3.1285,3.1591,2916124.05,2021-04-14,9212327.486355
64,52.0,1618272000,2.98,3.194,3.0458,3.1248,1915902.19,2021-04-13,5986811.163312
65,53.0,1618185600,2.9292,3.1216,3.1068,3.0459,3129859.03,2021-04-12,9533237.619477
66,54.0,1618099200,2.8822,3.208,2.9613,3.1091,1844679.49,2021-04-11,5735293.002359
67,55.0,1618012800,2.8602,3.049,2.9808,2.9537,1575035.36,2021-04-10,4652181.942832001
68,56.0,1617926400,2.9152,3.1411,3.076,2.9808,2310518.39,2021-04-09,6887193.216912
69,57.0,1617840000,2.85,3.0947,2.8927,3.0775,1855236.06,2021-04-08,5709488.97465
70,58.0,1617753600,2.75,3.3795,3.1893,2.8943,3170207.79,2021-04-07,9175532.406597
71,59.0,1617667200,3.0011,3.3976,3.3266,3.1859,2705118.51,2021-04-06,8618237.061009
72,60.0,1617580800,2.9155,3.501,3.1121,3.3266,4137947.29,2021-04-05,13765295.454914
73,61.0,1617494400,2.8578,3.119,2.9203,3.1164,3249325.08,2021-04-04,10126196.679312
74,62.0,1617408000,2.9,3.4085,3.35,2.9233,3049017.58,2021-04-03,8913193.091614
75,63.0,1617321600,3.196,3.54,3.3228,3.3508,3098968.57,2021-04-02,10384023.884356
76,64.0,1617235200,3.05,3.5089,3.1406,3.3077,5410839.02,2021-04-01,17897432.226453997
77,65.0,1617148800,2.958,3.2998,3.2916,3.1406,3671332.28,2021-03-31,11530186.158568
78,66.0,1617062400,3.05,3.5285,3.523,3.2916,5496294.48,2021-03-30,18091602.910368
79,67.0,1616976000,2.9907,3.5892,3.0206,3.528,10265807.23,2021-03-29,36217767.90744
80,68.0,1616889600,2.9116,3.39,3.1183,3.0253,14522103.9,2021-03-28,43933720.92867
81,69.0,1616803200,2.561,3.1957,2.6275,3.1222,15285010.45,2021-03-27,47722859.62699
82,70.0,1616716800,2.3783,2.6565,2.3853,2.6279,4294734.48,2021-03-26,11286132.739992
83,71.0,1616630400,2.347,2.78,2.78,2.3891,3617332.16,2021-03-25,8642168.263456
