,Unnamed: 0,unix,low,high,open,close,volume,date,vol_fiat
29,17.0,1621296000,1.708,2.825,1.7304,2.4418,467248070.8,2021-05-18,1140926339.2794402
30,18.0,1621209600,1.4781,1.794,1.7274,1.7305,243518218.6,2021-05-17,421408277.2873
31,19.0,1621123200,1.46,1.8322,1.5961,1.7286,218431771.0,2021-05-16,377581159.3506
32,20.0,1621036800,1.4739,1.8903,1.4786,1.5974,397985510.5,2021-05-15,635742054.4727
33,21.0,1620950400,1.0431,1.5186,1.0525,1.4772,269453078.7,2021-05-14,398036087.85564
34,22.0,1620864000,0.93,1.1843,1.0539,1.0524,240830547.3,2021-05-13,253450067.97852
35,23.0,1620777600,1.0,1.2312,1.0654,1.0502,314287183.5,2021-05-12,330064400.1117
36,24.0,1620691200,0.8009,1.0919,0.8761,1.0656,191024278.8,2021-05-11,203555471.48928005
37,25.0,1620604800,0.7828,1.0064,0.9708,0.8769,179624751.2,2021-05-10,157512944.32727998
38,26.0,1620518400,0.7896,1.06,0.8515,0.9713,357307152.6,2021-05-09,347052437.32038003
39,27.0,1620432000,0.7325,0.8517,0.7511,0.8508,110565010.3,2021-05-08,94068710.76324
40,28.0,1620345600,0.7331,0.8086,0.762,0.751,104238559.8,2021-05-07,78283158.4098
41,29.0,1620259200,0.7255,0.8148,0.811,0.7621,120861117.7,2021-05-06,92108257.79917
42,30.0,1620172800,0.7007,0.8369,0.7051,0.8108,173195945.4,2021-05-05,140427272.53032
43,31.0,1620086400,0.6877,0.7992,0.7953,0.7051,149109748.0,2021-05-04,105137283.3148
44,32.0,1620000000,0.7767,0.8698,0.8233,0.7948,116390893.6,2021-05-03,92507482.23328
45,33.0,1619913600,0.7403,0.8279,0.7867,0.8226,96826737.6,2021-05-02,79649674.34976
46,34.0,1619827200,0.7711,0.8412,0.8223,0.7866,127672727.5,2021-05-01,100427367.4515
47,35.0,1619740800,0.7821,0.9457,0.8928,0.8223,254341292.1,2021-04-30,209144844.49383
48,36.0,1619654400,0.7427,0.9296,0.7776,0.8928,297274725.5,2021-04-29,265406874.9264
49,37.0,1619568000,0.6743,0.8996,0.8318,0.778,475967417.9,2021-04-28,370302651.1262
50,38.0,1619481600,0.535,0.85,0.5374,0.832,324699158.3,2021-04-27,270149699.7056
51,39.0,1619395200,0.3794,0.5789,0.3845,0.5374,324937352.6,2021-04-26,174621333.28724
52,40.0,1619308800,0.3458,0.4039,0.3554,0.3845,84608757.0,2021-04-25,32532067.0665
53,41.0,1619222400,0.3387,0.3913,0.3824,0.3552,65540674.6,2021-04-24,23280047.61792
54,42.0,1619136000,0.295,0.3876,0.3504,0.3824,123567420.3,2021-04-23,47252181.52272
55,43.0,1619049600,0.345,0.4215,0.3572,0.35,154400768.2,2021-04-22,54040268.86999999
56,44.0,1618963200,0.3282,0.3828,0.3428,0.3572,91117012.9,2021-04-21,32546997.00788
57,45.0,1618876800,0.2973,0.3522,0.3272,0.3428,82525434.1,2021-04-20,28289718.80948
58,46.0,1618790400,0.3258,0.3873,0.3649,0.3272,61733406.2,2021-04-19,20199170.50864
59,47.0,1618704000,0.32,0.4071,0.4031,0.3647,114585605.7,2021-04-18,41789370.39879
60,48.0,1618617600,0.4003,0.4399,0.4358,0.4031,47900138.9,2021-04-17,19308545.99059
61,49.0,1618531200,0.4074,0.4686,0.4403,0.4359,80129149.8,2021-04-16,34928296.39782
62,50.0,1618444800,0.4015,0.4599,0.4148,0.4406,96537311.2,2021-04-15,42534339.31472
63,51.0,1618358400,0.3701,0.45,0.4231,0.4142,122910466.5,2021-04-14,50909515.224300005
64,52.0,1618272000,0.3574,0.4248,0.3582,0.4227,125532650.6,2021-04-13,53062651.40862
65,53.0,1618185600,0.3502,0.3728,0.3692,0.3575,31331397.6,2021-04-12,11200974.642
66,54.0,1618099200,0.3505,0.3699,0.3575,0.3687,23895781.4,2021-04-11,8810374.60218
67,55.0,1618012800,0.3479,0.3757,0.3671,0.3577,36117416.9,2021-04-10,12919200.02513
68,56.0,1617926400,0.35,0.3838,0.356,0.3671,44904012.2,2021-04-09,16484262.87862
69,57.0,1617840000,0.3357,0.3611,0.3378,0.356,29716160.5,2021-04-08,10578953.138
70,58.0,1617753600,0.3107,0.3758,0.3743,0.3377,59612515.7,2021-04-07,20131146.55189
71,59.0,1617667200,0.361,0.3896,0.3709,0.3743,54829149.5,2021-04-06,20522550.65785
72,60.0,1617580800,0.346,0.3708,0.3613,0.3702,50549936.2,2021-04-05,18713586.38124
73,61.0,1617494400,0.3438,0.3726,0.3514,0.3613,26679454.8,2021-04-04,9639287.01924
74,62.0,1617408000,0.351,0.3989,0.3832,0.3517,45760028.0,2021-04-03,16093801.8476
75,63.0,1617321600,0.357,0.397,0.3632,0.3832,68223037.1,2021-04-02,26143067.81672
76,64.0,1617235200,0.3525,0.3781,0.3616,0.3632,50534783.4,2021-04-01,18354233.33088
77,65.0,1617148800,0.3378,0.3839,0.3711,0.3614,63082004.5,2021-03-31,22797836.4263
78,66.0,1617062400,0.36,0.3884,0.3843,0.3709,68529507.3,2021-03-30,25417594.25757
79,67.0,1616976000,0.3368,0.4283,0.3464,0.3841,147010319.5,2021-03-29,56466663.71995
80,68.0,1616889600,0.3275,0.3555,0.3318,0.3462,57975840.6,2021-03-28,20071236.01572
81,69.0,1616803200,0.3311,0.3576,0.3368,0.332,62733530.4,2021-03-27,20827532.0928
82,70.0,1616716800,0.291,0.343,0.3004,0.3368,87190766.4,2021-03-26,29365850.12352
83,71.0,1616630400,0.2973,0.3364,0.3212,0.3003,112249593.1,2021-03-25,33708552.80793
84,72.0,1616544000,0.3053,0.3779,0.3306,0.321,107637907.1,2021-03-24,34551768.1791
85,73.0,1616457600,0.3252,0.3664,0.3465,0.3303,78755753.7,2021-03-23,26013025.44711
86,74.0,1616371200,0.3221,0.3845,0.3801,0.3456,72887659.8,2021-03-22,25189975.22688
87,75.0,1616284800,0.3646,0.4006,0.3837,0.3809,64138294.8,2021-03-21,24430276.48932
88,76.0,1616198400,0.3825,0.4195,0.4094,0.3837,52078388.0,2021-03-20,19982477.4756
89,77.0,1616112000,0.3737,0.4246,0.3896,0.4094,78726423.8,2021-03-19,32230597.90372
90,78.0,1616025600,0.3845,0.4378,0.4015,0.3893,106105992.1,2021-03-18,41307062.72453
91,79.0,1615939200,0.3709,0.427,0.3735,0.4003,137536451.0,2021-03-17,55055841.3353
92,80.0,1615852800,0.348,0.3963,0.3917,0.3746,107185915.8,2021-03-16,40151844.05868
93,81.0,1615766400,0.3781,0.43,0.3812,0.3909,115608670.0,2021-03-15,45191429.103
94,82.0,1615680000,0.3727,0.4385,0.4263,0.3812,118930211.9,2021-03-14,45336196.77628
95,83.0,1615593600,0.4097,0.4694,0.4146,0.4249,173058984.7,2021-03-13,73532762.59902999
96,84.0,1615507200,0.3924,0.5376,0.4249,0.4149,399949092.9,2021-03-12,165938878.64420998
97,85.0,1615420800,0.314,0.59,0.3871,0.4243,226442305.9,2021-03-11,96079470.39337
